eod_summary_id,country_code,store_id,terminal_id,business_date,fiscal_period_key,currency_code,net_sales,tax_collected,cash_variance,paynow_total,duitnow_total,nets_total,sap_transfer_status,supervisor_id,_dq_flag
EOD-MY-008-T01-20241009,MYS,MY-STR-008,TILL-ALL,2024-10-09,MYS-2024-10,MYR,21058.52,1263.53,5.55,0.0,563.29,0.0,TRANSFERRED,EMP-MY-10018,CLEAN
EOD-SG-001-T01-20241009,SGP,SG-STR-001,TILL-ALL,2024-10-09,SGP-2024-10,SGD,20215.5,1819.43,-6.99,4379.34,0.0,5222.98,TRANSFERRED,EMP-SG-10043,CLEAN
EOD-SG-002-T01-20241009,SGP,SG-STR-002,TILL-ALL,2024-10-09,SGP-2024-10,SGD,6668.45,600.17,-3.96,2260.38,0.0,859.67,TRANSFERRED,EMP-SG-10048,CLEAN
EOD-SG-003-T01-20241009,SGP,SG-STR-003,TILL-ALL,2024-10-09,SGP-2024-10,SGD,6020.96,541.86,-15.13,2770.73,0.0,1066.75,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-SG-004-T01-20241009,SGP,SG-STR-004,TILL-ALL,2024-10-09,SGP-2024-10,SGD,6912.89,622.16,20.62,2648.93,0.0,890.07,TRANSFERRED,EMP-SG-10058,CLEAN
EOD-SG-005-T01-20241009,SGP,SG-STR-005,TILL-ALL,2024-10-09,SGP-2024-10,SGD,7377.75,664.01,4.57,2852.29,0.0,1371.37,TRANSFERRED,EMP-SG-10047,CLEAN
EOD-SG-006-T01-20241009,SGP,SG-STR-006,TILL-ALL,2024-10-09,SGP-2024-10,SGD,7555.48,679.97,20.27,2457.78,0.0,974.61,TRANSFERRED,EMP-SG-10054,CLEAN
EOD-SG-007-T01-20241009,SGP,SG-STR-007,TILL-ALL,2024-10-09,SGP-2024-10,SGD,5535.82,498.26,1.13,2551.1,0.0,1046.32,TRANSFERRED,EMP-SG-10050,CLEAN
EOD-MY-001-T01-20241010,MYS,MY-STR-001,TILL-ALL,2024-10-10,MYS-2024-10,MYR,58877.56,3543.35,-77.67,0.0,4107.7,0.0,TRANSFERRED,EMP-MY-10029,CLEAN
EOD-MY-002-T01-20241010,MYS,MY-STR-002,TILL-ALL,2024-10-10,MYS-2024-10,MYR,20066.87,1203.98,-29.47,0.0,1482.94,0.0,TRANSFERRED,EMP-MY-10023,CLEAN
EOD-MY-003-T01-20241010,MYS,MY-STR-003,TILL-ALL,2024-10-10,MYS-2024-10,MYR,19113.58,1146.8,10.61,0.0,2297.31,0.0,TRANSFERRED,EMP-MY-10018,CLEAN
EOD-MY-004-T01-20241010,MYS,MY-STR-004,TILL-ALL,2024-10-10,MYS-2024-10,MYR,17328.92,1039.74,-19.99,0.0,2573.77,0.0,TRANSFERRED,EMP-MY-10029,CLEAN
EOD-MY-005-T01-20241010,MYS,MY-STR-005,TILL-ALL,2024-10-10,MYS-2024-10,MYR,20309.02,1218.57,7.61,0.0,2389.15,0.0,TRANSFERRED,EMP-MY-10028,CLEAN
EOD-MY-006-T01-20241010,MYS,MY-STR-006,TILL-ALL,2024-10-10,MYS-2024-10,MYR,19484.39,1169.05,-65.27,0.0,1067.96,0.0,TRANSFERRED,EMP-MY-10023,CLEAN
EOD-MY-007-T01-20241010,MYS,MY-STR-007,TILL-ALL,2024-10-10,MYS-2024-10,MYR,20383.84,1222.99,-69.15,0.0,196.6,0.0,TRANSFERRED,EMP-MY-10026,CLEAN
EOD-MY-008-T01-20241010,MYS,MY-STR-008,TILL-ALL,2024-10-10,MYS-2024-10,MYR,24346.83,1460.81,66.63,0.0,1544.76,0.0,TRANSFERRED,EMP-MY-10026,CLEAN
EOD-SG-001-T01-20241010,SGP,SG-STR-001,TILL-ALL,2024-10-10,SGP-2024-10,SGD,19909.45,1791.84,2.3,4387.94,0.0,3248.68,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-SG-002-T01-20241010,SGP,SG-STR-002,TILL-ALL,2024-10-10,SGP-2024-10,SGD,6740.06,606.58,-27.19,1925.95,0.0,1892.13,TRANSFERRED,EMP-SG-10044,CLEAN
EOD-SG-003-T01-20241010,SGP,SG-STR-003,TILL-ALL,2024-10-10,SGP-2024-10,SGD,6696.69,602.69,92.88,1195.7,0.0,539.1,TRANSFERRED,EMP-SG-10059,CLEAN
EOD-SG-004-T01-20241010,SGP,SG-STR-004,TILL-ALL,2024-10-10,SGP-2024-10,SGD,6462.02,581.56,-106.72,2370.01,0.0,1019.49,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-005-T01-20241010,SGP,SG-STR-005,TILL-ALL,2024-10-10,SGP-2024-10,SGD,7267.87,654.12,19.25,1545.88,0.0,1979.68,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-006-T01-20241010,SGP,SG-STR-006,TILL-ALL,2024-10-10,SGP-2024-10,SGD,6818.67,613.69,-5.12,2081.8,0.0,2282.12,TRANSFERRED,EMP-SG-10042,CLEAN
EOD-SG-007-T01-20241010,SGP,SG-STR-007,TILL-ALL,2024-10-10,SGP-2024-10,SGD,6766.47,608.97,25.18,2406.64,0.0,1323.1,TRANSFERRED,EMP-SG-10042,CLEAN
EOD-MY-001-T01-20241011,MYS,MY-STR-001,TILL-ALL,2024-10-11,MYS-2024-10,MYR,57674.06,3460.47,24.76,0.0,2905.64,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-002-T01-20241011,MYS,MY-STR-002,TILL-ALL,2024-10-11,MYS-2024-10,MYR,21409.91,1291.41,7.04,0.0,1408.13,0.0,TRANSFERRED,EMP-MY-10013,CLEAN
EOD-MY-003-T01-20241011,MYS,MY-STR-003,TILL-ALL,2024-10-11,MYS-2024-10,MYR,19995.3,1199.71,-19.57,0.0,1115.82,0.0,TRANSFERRED,EMP-MY-10017,CLEAN
EOD-MY-004-T01-20241011,MYS,MY-STR-004,TILL-ALL,2024-10-11,MYS-2024-10,MYR,18327.36,1099.65,-64.67,0.0,891.69,0.0,TRANSFERRED,EMP-MY-10017,CLEAN
EOD-MY-005-T01-20241011,MYS,MY-STR-005,TILL-ALL,2024-10-11,MYS-2024-10,MYR,20602.28,1236.13,7.89,0.0,2546.66,0.0,TRANSFERRED,EMP-MY-10012,CLEAN
EOD-MY-006-T01-20241011,MYS,MY-STR-006,TILL-ALL,2024-10-11,MYS-2024-10,MYR,19357.07,1161.43,53.03,0.0,392.86,0.0,TRANSFERRED,EMP-MY-10013,CLEAN
EOD-MY-007-T01-20241011,MYS,MY-STR-007,TILL-ALL,2024-10-11,MYS-2024-10,MYR,23008.76,1380.48,-27.85,0.0,2239.87,0.0,TRANSFERRED,EMP-MY-10013,CLEAN
EOD-MY-008-T01-20241011,MYS,MY-STR-008,TILL-ALL,2024-10-11,MYS-2024-10,MYR,19016.95,1141.0,21.51,0.0,1417.43,0.0,TRANSFERRED,EMP-MY-10015,CLEAN
EOD-SG-001-T01-20241011,SGP,SG-STR-001,TILL-ALL,2024-10-11,SGP-2024-10,SGD,17606.75,1584.62,29.44,2845.74,0.0,2858.4,TRANSFERRED,EMP-SG-10042,CLEAN
EOD-SG-002-T01-20241011,SGP,SG-STR-002,TILL-ALL,2024-10-11,SGP-2024-10,SGD,6597.6,593.76,23.76,2104.16,0.0,1317.62,TRANSFERRED,EMP-SG-10047,CLEAN
EOD-SG-003-T01-20241011,SGP,SG-STR-003,TILL-ALL,2024-10-11,SGP-2024-10,SGD,6075.12,546.76,21.49,2553.6,0.0,1336.77,TRANSFERRED,EMP-SG-10052,CLEAN
EOD-SG-004-T01-20241011,SGP,SG-STR-004,TILL-ALL,2024-10-11,SGP-2024-10,SGD,7145.13,643.11,100.08,1601.44,0.0,1316.83,TRANSFERRED,EMP-SG-10047,CLEAN
EOD-SG-005-T01-20241011,SGP,SG-STR-005,TILL-ALL,2024-10-11,SGP-2024-10,SGD,7543.97,678.99,-0.71,1658.14,0.0,1678.9,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-006-T01-20241011,SGP,SG-STR-006,TILL-ALL,2024-10-11,SGP-2024-10,SGD,7039.93,633.57,27.04,3087.66,0.0,753.95,TRANSFERRED,EMP-SG-10053,CLEAN
EOD-SG-007-T01-20241011,SGP,SG-STR-007,TILL-ALL,2024-10-11,SGP-2024-10,SGD,7640.86,687.66,-13.36,2336.5,0.0,2487.25,TRANSFERRED,EMP-SG-10043,CLEAN
EOD-MY-001-T01-20241012,MYS,MY-STR-001,TILL-ALL,2024-10-12,MYS-2024-10,MYR,104741.0,6284.41,28.7,0.0,5940.96,0.0,TRANSFERRED,EMP-MY-10021,CLEAN
EOD-MY-002-T01-20241012,MYS,MY-STR-002,TILL-ALL,2024-10-12,MYS-2024-10,MYR,35731.05,2143.82,-28.2,0.0,2079.24,0.0,TRANSFERRED,EMP-MY-10024,CLEAN
EOD-MY-003-T01-20241012,MYS,MY-STR-003,TILL-ALL,2024-10-12,MYS-2024-10,MYR,35167.54,2125.1,-1.89,0.0,2729.83,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-004-T01-20241012,MYS,MY-STR-004,TILL-ALL,2024-10-12,MYS-2024-10,MYR,29234.21,1754.1,-25.11,0.0,2184.82,0.0,TRANSFERRED,EMP-MY-10011,CLEAN
EOD-MY-005-T01-20241012,MYS,MY-STR-005,TILL-ALL,2024-10-12,MYS-2024-10,MYR,40141.35,2408.46,-2.61,0.0,1013.23,0.0,TRANSFERRED,EMP-MY-10017,CLEAN
EOD-MY-006-T01-20241012,MYS,MY-STR-006,TILL-ALL,2024-10-12,MYS-2024-10,MYR,27055.58,1623.28,-1.67,0.0,1981.07,0.0,TRANSFERRED,EMP-MY-10016,CLEAN
EOD-MY-007-T01-20241012,MYS,MY-STR-007,TILL-ALL,2024-10-12,MYS-2024-10,MYR,33743.14,2047.53,-11.5,0.0,2257.02,0.0,TRANSFERRED,EMP-MY-10021,CLEAN
EOD-MY-008-T01-20241012,MYS,MY-STR-008,TILL-ALL,2024-10-12,MYS-2024-10,MYR,33323.62,1999.44,1.48,0.0,819.41,0.0,TRANSFERRED,EMP-MY-10016,CLEAN
EOD-SG-001-T01-20241012,SGP,SG-STR-001,TILL-ALL,2024-10-12,SGP-2024-10,SGD,28534.03,2568.14,5.0,9658.62,0.0,4498.23,TRANSFERRED,EMP-SG-10051,CLEAN
EOD-SG-002-T01-20241012,SGP,SG-STR-002,TILL-ALL,2024-10-12,SGP-2024-10,SGD,11484.14,1033.54,57.88,2533.57,0.0,2591.01,TRANSFERRED,EMP-SG-10050,CLEAN
EOD-SG-003-T01-20241012,SGP,SG-STR-003,TILL-ALL,2024-10-12,SGP-2024-10,SGD,12004.0,1080.39,-3.98,3429.26,0.0,1822.99,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-004-T01-20241012,SGP,SG-STR-004,TILL-ALL,2024-10-12,SGP-2024-10,SGD,11246.44,1012.2,10.41,3866.94,0.0,2158.6,TRANSFERRED,EMP-SG-10052,CLEAN
EOD-SG-005-T01-20241012,SGP,SG-STR-005,TILL-ALL,2024-10-12,SGP-2024-10,SGD,13468.03,1212.15,20.47,4183.96,0.0,2893.78,TRANSFERRED,EMP-SG-10055,CLEAN
EOD-SG-006-T01-20241012,SGP,SG-STR-006,TILL-ALL,2024-10-12,SGP-2024-10,SGD,10710.52,963.92,-17.08,4293.59,0.0,1829.23,TRANSFERRED,EMP-SG-10051,CLEAN
EOD-SG-007-T01-20241012,SGP,SG-STR-007,TILL-ALL,2024-10-12,SGP-2024-10,SGD,11744.26,1056.99,-7.67,2927.05,0.0,2180.97,TRANSFERRED,EMP-SG-10041,CLEAN
EOD-MY-001-T01-20241013,MYS,MY-STR-001,TILL-ALL,2024-10-13,MYS-2024-10,MYR,97512.39,5850.75,-11.48,0.0,3903.87,0.0,TRANSFERRED,EMP-MY-10027,CLEAN
EOD-MY-002-T01-20241013,MYS,MY-STR-002,TILL-ALL,2024-10-13,MYS-2024-10,MYR,29613.49,1776.79,-14.84,0.0,1859.22,0.0,TRANSFERRED,EMP-MY-10026,CLEAN
EOD-MY-003-T01-20241013,MYS,MY-STR-003,TILL-ALL,2024-10-13,MYS-2024-10,MYR,29386.5,1763.2,17.18,0.0,2388.42,0.0,TRANSFERRED,EMP-MY-10021,CLEAN
EOD-MY-004-T01-20241013,MYS,MY-STR-004,TILL-ALL,2024-10-13,MYS-2024-10,MYR,31445.31,1886.68,15.86,0.0,3958.31,0.0,TRANSFERRED,EMP-MY-10011,CLEAN
EOD-MY-005-T01-20241013,MYS,MY-STR-005,TILL-ALL,2024-10-13,MYS-2024-10,MYR,29781.28,1786.86,101.88,0.0,2833.55,0.0,TRANSFERRED,EMP-MY-10027,CLEAN
EOD-MY-006-T01-20241013,MYS,MY-STR-006,TILL-ALL,2024-10-13,MYS-2024-10,MYR,27084.98,1625.05,8.27,0.0,2293.99,0.0,TRANSFERRED,EMP-MY-10011,CLEAN
EOD-MY-007-T01-20241013,MYS,MY-STR-007,TILL-ALL,2024-10-13,MYS-2024-10,MYR,30839.18,1850.34,28.34,0.0,1682.37,0.0,TRANSFERRED,EMP-MY-10022,CLEAN
EOD-MY-008-T01-20241013,MYS,MY-STR-008,TILL-ALL,2024-10-13,MYS-2024-10,MYR,34250.15,2055.05,1.53,0.0,3400.03,0.0,TRANSFERRED,EMP-MY-10026,CLEAN
EOD-SG-001-T01-20241013,SGP,SG-STR-001,TILL-ALL,2024-10-13,SGP-2024-10,SGD,32809.83,2946.64,-106.79,8126.9,0.0,7139.28,TRANSFERRED,EMP-SG-10052,CLEAN
EOD-SG-002-T01-20241013,SGP,SG-STR-002,TILL-ALL,2024-10-13,SGP-2024-10,SGD,12911.08,1162.01,-28.22,4119.92,0.0,2860.56,TRANSFERRED,EMP-SG-10053,CLEAN
EOD-SG-003-T01-20241013,SGP,SG-STR-003,TILL-ALL,2024-10-13,SGP-2024-10,SGD,10297.37,926.76,1.79,3544.95,0.0,1879.03,TRANSFERRED,EMP-SG-10050,CLEAN
EOD-SG-004-T01-20241013,SGP,SG-STR-004,TILL-ALL,2024-10-13,SGP-2024-10,SGD,10676.62,960.86,28.93,3546.43,0.0,2045.03,TRANSFERRED,EMP-SG-10052,CLEAN
EOD-SG-005-T01-20241013,SGP,SG-STR-005,TILL-ALL,2024-10-13,SGP-2024-10,SGD,10953.48,984.6,68.16,4679.02,0.0,3030.91,TRANSFERRED,EMP-SG-10054,CLEAN
EOD-SG-006-T01-20241013,SGP,SG-STR-006,TILL-ALL,2024-10-13,SGP-2024-10,SGD,9870.98,888.4,8.73,2837.17,0.0,1820.21,TRANSFERRED,EMP-SG-10048,CLEAN
EOD-SG-007-T01-20241013,SGP,SG-STR-007,TILL-ALL,2024-10-13,SGP-2024-10,SGD,12544.02,1128.98,-12.64,4591.27,0.0,2177.84,TRANSFERRED,EMP-SG-10040,CLEAN
EOD-MY-001-T01-20241014,MYS,MY-STR-001,TILL-ALL,2024-10-14,MYS-2024-10,MYR,56125.12,3372.48,3.01,0.0,4872.04,0.0,TRANSFERRED,EMP-MY-10027,CLEAN
EOD-MY-002-T01-20241014,MYS,MY-STR-002,TILL-ALL,2024-10-14,MYS-2024-10,MYR,25945.48,1556.73,-13.27,0.0,1725.95,0.0,TRANSFERRED,EMP-MY-10028,CLEAN
EOD-MY-003-T01-20241014,MYS,MY-STR-003,TILL-ALL,2024-10-14,MYS-2024-10,MYR,17493.78,1049.61,-16.66,0.0,2846.75,0.0,TRANSFERRED,EMP-MY-10021,CLEAN
EOD-MY-004-T01-20241014,MYS,MY-STR-004,TILL-ALL,2024-10-14,MYS-2024-10,MYR,21012.85,1260.79,22.74,0.0,1177.95,0.0,TRANSFERRED,EMP-MY-10011,CLEAN
EOD-MY-005-T01-20241014,MYS,MY-STR-005,TILL-ALL,2024-10-14,MYS-2024-10,MYR,16653.64,999.21,-113.52,0.0,149.69,0.0,TRANSFERRED,EMP-MY-10019,CLEAN
EOD-MY-006-T01-20241014,MYS,MY-STR-006,TILL-ALL,2024-10-14,MYS-2024-10,MYR,19032.37,1141.93,21.94,0.0,2867.49,0.0,TRANSFERRED,EMP-MY-10020,CLEAN
EOD-MY-007-T01-20241014,MYS,MY-STR-007,TILL-ALL,2024-10-14,MYS-2024-10,MYR,21229.49,1273.8,1.12,0.0,643.03,0.0,TRANSFERRED,EMP-MY-10014,CLEAN
EOD-MY-008-T01-20241014,MYS,MY-STR-008,TILL-ALL,2024-10-14,MYS-2024-10,MYR,19231.21,1153.83,23.35,0.0,948.4,0.0,TRANSFERRED,EMP-MY-10013,CLEAN
EOD-SG-001-T01-20241014,SGP,SG-STR-001,TILL-ALL,2024-10-14,SGP-2024-10,SGD,17233.14,1550.97,-1.24,6024.41,0.0,4123.26,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-002-T01-20241014,SGP,SG-STR-002,TILL-ALL,2024-10-14,SGP-2024-10,SGD,7013.58,631.24,-23.95,2560.89,0.0,1149.79,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-003-T01-20241014,SGP,SG-STR-003,TILL-ALL,2024-10-14,SGP-2024-10,SGD,8227.17,740.47,-15.64,2899.35,0.0,937.34,TRANSFERRED,EMP-SG-10056,CLEAN
EOD-SG-004-T01-20241014,SGP,SG-STR-004,TILL-ALL,2024-10-14,SGP-2024-10,SGD,5967.47,537.05,-118.8,2404.38,0.0,1270.28,TRANSFERRED,EMP-SG-10046,CLEAN
EOD-SG-005-T01-20241014,SGP,SG-STR-005,TILL-ALL,2024-10-14,SGP-2024-10,SGD,7609.46,684.84,10.99,2717.33,0.0,1163.2,TRANSFERRED,EMP-SG-10056,CLEAN
EOD-SG-006-T01-20241014,SGP,SG-STR-006,TILL-ALL,2024-10-14,SGP-2024-10,SGD,6323.98,569.15,-22.58,1206.77,0.0,909.02,TRANSFERRED,EMP-SG-10055,CLEAN
EOD-SG-007-T01-20241014,SGP,SG-STR-007,TILL-ALL,2024-10-14,SGP-2024-10,SGD,6043.16,543.89,-10.42,1800.23,0.0,1000.04,TRANSFERRED,EMP-SG-10050,CLEAN
EOD-MY-001-T01-20241015,MYS,MY-STR-001,TILL-ALL,2024-10-15,MYS-2024-10,MYR,55684.93,3341.13,-92.44,0.0,2860.26,0.0,TRANSFERRED,EMP-MY-10017,CLEAN
EOD-MY-002-T01-20241015,MYS,MY-STR-002,TILL-ALL,2024-10-15,MYS-2024-10,MYR,21118.53,1267.09,15.73,0.0,745.81,0.0,TRANSFERRED,EMP-MY-10016,CLEAN
EOD-MY-003-T01-20241015,MYS,MY-STR-003,TILL-ALL,2024-10-15,MYS-2024-10,MYR,19025.95,1141.53,4.56,0.0,1024.59,0.0,TRANSFERRED,EMP-MY-10017,CLEAN
EOD-MY-004-T01-20241015,MYS,MY-STR-004,TILL-ALL,2024-10-15,MYS-2024-10,MYR,23648.0,1418.85,-3.24,0.0,2533.2,0.0,TRANSFERRED,EMP-MY-10015,CLEAN
EOD-MY-005-T01-20241015,MYS,MY-STR-005,TILL-ALL,2024-10-15,MYS-2024-10,MYR,15646.6,938.79,19.49,0.0,2399.51,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-006-T01-20241015,MYS,MY-STR-006,TILL-ALL,2024-10-15,MYS-2024-10,MYR,21546.41,1292.8,-23.56,0.0,984.1,0.0,TRANSFERRED,EMP-MY-10012,CLEAN
EOD-MY-007-T01-20241015,MYS,MY-STR-007,TILL-ALL,2024-10-15,MYS-2024-10,MYR,18276.11,1096.58,28.44,0.0,984.71,0.0,TRANSFERRED,EMP-MY-10023,CLEAN
EOD-MY-008-T01-20241015,MYS,MY-STR-008,TILL-ALL,2024-10-15,MYS-2024-10,MYR,16565.22,993.93,5.48,0.0,2021.02,0.0,TRANSFERRED,EMP-MY-10016,CLEAN
EOD-SG-001-T01-20241015,SGP,SG-STR-001,TILL-ALL,2024-10-15,SGP-2024-10,SGD,17832.19,1604.9,29.53,7837.97,0.0,2902.19,TRANSFERRED,EMP-SG-10040,CLEAN
EOD-SG-002-T01-20241015,SGP,SG-STR-002,TILL-ALL,2024-10-15,SGP-2024-10,SGD,7591.82,683.26,9.12,2993.68,0.0,2037.84,TRANSFERRED,EMP-SG-10059,CLEAN
EOD-SG-003-T01-20241015,SGP,SG-STR-003,TILL-ALL,2024-10-15,SGP-2024-10,SGD,6334.42,570.07,-16.75,1906.42,0.0,2424.42,TRANSFERRED,EMP-SG-10041,CLEAN
EOD-SG-004-T01-20241015,SGP,SG-STR-004,TILL-ALL,2024-10-15,SGP-2024-10,SGD,8043.01,723.87,61.21,2333.28,0.0,1849.36,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-005-T01-20241015,SGP,SG-STR-005,TILL-ALL,2024-10-15,SGP-2024-10,SGD,5208.15,462.93,-27.52,1431.94,0.0,1001.38,TRANSFERRED,EMP-SG-10051,CLEAN
EOD-SG-006-T01-20241015,SGP,SG-STR-006,TILL-ALL,2024-10-15,SGP-2024-10,SGD,7414.86,667.32,13.21,1958.6,0.0,1300.63,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-007-T01-20241015,SGP,SG-STR-007,TILL-ALL,2024-10-15,SGP-2024-10,SGD,5652.76,508.76,-18.13,1838.12,0.0,985.46,TRANSFERRED,EMP-SG-10053,CLEAN
EOD-MY-001-T01-20241016,MYS,MY-STR-001,TILL-ALL,2024-10-16,MYS-2024-10,MYR,56751.37,3405.1,-7.36,0.0,2238.72,0.0,TRANSFERRED,EMP-MY-10018,CLEAN
EOD-MY-002-T01-20241016,MYS,MY-STR-002,TILL-ALL,2024-10-16,MYS-2024-10,MYR,19037.81,1142.28,-22.52,0.0,1302.33,0.0,TRANSFERRED,EMP-MY-10026,CLEAN
EOD-MY-003-T01-20241016,MYS,MY-STR-003,TILL-ALL,2024-10-16,MYS-2024-10,MYR,18285.84,1097.15,-6.98,0.0,864.71,0.0,TRANSFERRED,EMP-MY-10024,CLEAN
EOD-MY-004-T01-20241016,MYS,MY-STR-004,TILL-ALL,2024-10-16,MYS-2024-10,MYR,19207.08,1152.4,0.59,0.0,2312.53,0.0,TRANSFERRED,EMP-MY-10020,CLEAN
EOD-MY-005-T01-20241016,MYS,MY-STR-005,TILL-ALL,2024-10-16,MYS-2024-10,MYR,21457.46,1287.45,9.01,0.0,1477.78,0.0,TRANSFERRED,EMP-MY-10014,CLEAN
EOD-MY-006-T01-20241016,MYS,MY-STR-006,TILL-ALL,2024-10-16,MYS-2024-10,MYR,19608.25,1176.48,16.28,0.0,1110.63,0.0,TRANSFERRED,EMP-MY-10019,CLEAN
EOD-MY-007-T01-20241016,MYS,MY-STR-007,TILL-ALL,2024-10-16,MYS-2024-10,MYR,23439.38,1406.37,3.33,0.0,111.85,0.0,TRANSFERRED,EMP-MY-10019,CLEAN
EOD-MY-008-T01-20241016,MYS,MY-STR-008,TILL-ALL,2024-10-16,MYS-2024-10,MYR,22596.02,1355.76,-22.1,0.0,2070.29,0.0,TRANSFERRED,EMP-MY-10027,CLEAN
EOD-SG-001-T01-20241016,SGP,SG-STR-001,TILL-ALL,2024-10-16,SGP-2024-10,SGD,17649.89,1588.53,26.06,4351.91,0.0,3843.31,TRANSFERRED,EMP-SG-10040,CLEAN
EOD-SG-002-T01-20241016,SGP,SG-STR-002,TILL-ALL,2024-10-16,SGP-2024-10,SGD,5796.53,521.66,60.39,2062.72,0.0,1187.59,TRANSFERRED,EMP-SG-10047,CLEAN
EOD-SG-003-T01-20241016,SGP,SG-STR-003,TILL-ALL,2024-10-16,SGP-2024-10,SGD,5704.98,513.4,-17.49,2045.01,0.0,972.74,TRANSFERRED,EMP-SG-10046,CLEAN
EOD-SG-004-T01-20241016,SGP,SG-STR-004,TILL-ALL,2024-10-16,SGP-2024-10,SGD,6495.88,584.65,-9.91,1724.26,0.0,1284.88,TRANSFERRED,EMP-SG-10047,CLEAN
EOD-SG-005-T01-20241016,SGP,SG-STR-005,TILL-ALL,2024-10-16,SGP-2024-10,SGD,6217.97,559.63,-16.82,1804.4,0.0,2056.67,TRANSFERRED,EMP-SG-10048,CLEAN
EOD-SG-006-T01-20241016,SGP,SG-STR-006,TILL-ALL,2024-10-16,SGP-2024-10,SGD,7087.11,637.83,105.66,1853.11,0.0,747.08,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-007-T01-20241016,SGP,SG-STR-007,TILL-ALL,2024-10-16,SGP-2024-10,SGD,6638.32,597.45,13.41,1767.14,0.0,1314.98,TRANSFERRED,EMP-SG-10059,CLEAN
EOD-MY-001-T01-20241017,MYS,MY-STR-001,TILL-ALL,2024-10-17,MYS-2024-10,MYR,72486.77,4380.56,-53.68,0.0,8621.22,0.0,TRANSFERRED,EMP-MY-10027,CLEAN
EOD-MY-002-T01-20241017,MYS,MY-STR-002,TILL-ALL,2024-10-17,MYS-2024-10,MYR,21704.32,1325.53,-2.94,0.0,1661.63,0.0,TRANSFERRED,EMP-MY-10011,CLEAN
EOD-MY-003-T01-20241017,MYS,MY-STR-003,TILL-ALL,2024-10-17,MYS-2024-10,MYR,20529.23,1231.75,1.93,0.0,621.36,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-004-T01-20241017,MYS,MY-STR-004,TILL-ALL,2024-10-17,MYS-2024-10,MYR,19312.62,1158.74,5.49,0.0,506.78,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-005-T01-20241017,MYS,MY-STR-005,TILL-ALL,2024-10-17,MYS-2024-10,MYR,13620.31,817.21,-0.73,0.0,106.51,0.0,TRANSFERRED,EMP-MY-10020,CLEAN
EOD-MY-006-T01-20241017,MYS,MY-STR-006,TILL-ALL,2024-10-17,MYS-2024-10,MYR,18115.1,1092.75,16.53,0.0,460.56,0.0,TRANSFERRED,EMP-MY-10012,CLEAN
EOD-MY-007-T01-20241017,MYS,MY-STR-007,TILL-ALL,2024-10-17,MYS-2024-10,MYR,16416.69,985.0,-67.61,0.0,993.76,0.0,TRANSFERRED,EMP-MY-10010,CLEAN
EOD-MY-008-T01-20241017,MYS,MY-STR-008,TILL-ALL,2024-10-17,MYS-2024-10,MYR,19464.63,1167.91,-60.15,0.0,961.68,0.0,TRANSFERRED,EMP-MY-10028,CLEAN
EOD-SG-001-T01-20241017,SGP,SG-STR-001,TILL-ALL,2024-10-17,SGP-2024-10,SGD,19181.83,1726.35,11.56,4302.82,0.0,3551.45,TRANSFERRED,EMP-SG-10054,CLEAN
EOD-SG-002-T01-20241017,SGP,SG-STR-002,TILL-ALL,2024-10-17,SGP-2024-10,SGD,8518.56,766.69,27.93,1795.1,0.0,2190.48,TRANSFERRED,EMP-SG-10055,CLEAN
EOD-SG-003-T01-20241017,SGP,SG-STR-003,TILL-ALL,2024-10-17,SGP-2024-10,SGD,7524.72,677.23,-5.55,1629.3,0.0,2317.17,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-004-T01-20241017,SGP,SG-STR-004,TILL-ALL,2024-10-17,SGP-2024-10,SGD,6535.77,588.24,24.64,1318.91,0.0,1631.87,TRANSFERRED,EMP-SG-10050,CLEAN
EOD-SG-005-T01-20241017,SGP,SG-STR-005,TILL-ALL,2024-10-17,SGP-2024-10,SGD,6769.88,609.29,-23.81,2761.47,0.0,1158.98,TRANSFERRED,EMP-SG-10053,CLEAN
EOD-SG-006-T01-20241017,SGP,SG-STR-006,TILL-ALL,2024-10-17,SGP-2024-10,SGD,6877.54,618.97,50.96,2308.26,0.0,904.27,TRANSFERRED,EMP-SG-10054,CLEAN
EOD-SG-007-T01-20241017,SGP,SG-STR-007,TILL-ALL,2024-10-17,SGP-2024-10,SGD,7132.18,641.86,18.78,3221.13,0.0,1502.54,TRANSFERRED,EMP-SG-10047,CLEAN
